content,rating,processed_review
"packaging nya combo safety. produknya udah dilengkapi cover hardcover gitu, lalu di bubblewrap, di masukin kedalam dus lagi, dan di bubblewrap lagi. keren bgt servisnya. dapat tester stiletto jugaaa dan wangiii bangeeeet testernya itu (aku uda order very berry bundle juga hehe). utk californianya juga warm banget, ada citrusnya ada lavendernya, manly banget, suka bangetbanget!! packagingnya sangat cocok utk gift dan apalgi utk dipake sendiri. APPRECIATE banget sama mykonos. tbh ini harganya lowprice banget gak sih utk kualitas sebagus ini 🥲",5,packaging combo safety udah lengkap cover hardcover gitu lalu di bubblewrap di masukin dalam dus lagi dan di bubblewrap lagi keren bgt dapat tester stiletto jugaaa dan wangiii bangeeeet itu aku uda order very berry bundle juga hehe utk juga warm banget ada ada manly banget suka bangetbanget sangat cocok utk gift dan apalgi utk dipake sendiri appreciate banget sama mykonos tbh ini lowprice banget gak sih utk kualitas bagus ini smilingfacewithtear
"Wangi openingnya lumayan enak seger kayak abis mandi, setelah beberapa menit wanginya uenak banget manis seger mantep, cuma drydownnya yaa so so ajaa tapi untuk harga 200 rb ini worth to buy, high value fragrance! Ketahanan : belum tau Lumayan seneng ada pengganti parfum favoritku dulu hmns alpha yang sekarang udah pasaran:(( terimakasih mykonos!",5,wangi lumayan enak seger kayak abis mandi telah beberapa menit uenak banget manis seger mantep cuma yaa so so ajaa tapi untuk harga rb ini worth to buy high value fragrance tahan belum tau lumayan neng ada ganti parfum favorit dulu hmns alpha yang sekarang udah pasar terimakasih mykonos
"Gak sia-sia PO, bonusnya mantep bngt mantap dah pokoknya.",5,gak siasia po mantep bngt mantap dah
"mantap mykonos,dapet saran dari mas ade setiawan kalo calirornia enak, eh bener mantappp👍👍👍👍",5,mantap mykonos dapet saran dari mas ade setiawan kalo calirornia enak eh bener mantappp thumbsup thumbsup thumbsup thumbsup
baunya sangat seger sekali dan dpt bonus parfum kecil,5,sangat seger sekali dan dpt bonus parfum kecil
"proses cepat, pengiriman cepat, packing tebel, mantap",5,proses cepat kirim cepat packing tebel mantap
setelah di coba enak juga aromanya dan ada tambahan yg kecil parfumnya mantap min enak juga wangi nya,5,telah di coba enak juga dan ada tambah yg kecil mantap min enak juga wangi
"kualitas dari packaging baik, wangi nya enak segar... recommended",5,kualitas dari packaging baik wangi enak segar recommended
ukuran 50 ml nya adalah awal muasal membeli yg 100 ml,5,ukur ml adalah awal muasal beli yg ml
"Pengiriman cepet banget, padahal keterangannya PO 30 hari. Wanginya sesuai dengan eskpektasi dari baca detail notesnya. Dalet bonus body spray pula. Mantap Mykonos!!",5,kirim cepet banget padahal po hari sesuai dengan eskpektasi dari baca detail dalet bonus body spray pula mantap mykonos
"Barangnya sampe dengan aman, kualitas nya oke banget, wangi nya beuh harum banget",5,sampe dengan aman kualitas oke banget wangi beuh harum banget
wanginya tahan lama dan nyaman untuk harian,5,tahan lama dan nyaman untuk hari
"wangi si, termasuk blind buy yang ngga gagal",5,wangi si masuk blind buy yang ngga gagal
"wangi cowok keren😁. dapat 2 vial. Pancake wanginya beneran kayak pancake yang baru kelar dibikin diberi unsalted butter dan maple Syrup..Manis,warm ada wangi kayak gosong2 caramel gitu. Yummy banget Stiletto awal semprot segar fresh jeruk yang manis terus lama2 dihidung tercium musky. menurutku ini vibenya mirip dengan parfum Atelier Cologne Clementine California. enak dipakai kalau habis mandi. berasa fresh",5,wangi cowok keren beamingfacewithsmilingeyes dapat vial pancake beneran kayak pancake yang baru kelar bikin beri unsalted butter dan maple syrupmanis warm ada wangi kayak gosong caramel gitu yummy banget stiletto awal semprot segar fresh jeruk yang manis terus lama hidung cium musky turut ini mirip dengan parfum atelier cologne clementine california enak pakai kalau habis mandi asa fresh
"Udah dateng dari 2 hari yang lalu, wangi enak kalau buat ngumpul bareng pengusaha lain yang notabene cowo2 wanginya strong. kalau buat gua sendiri kurng masuk karna gua aga suka wangi yang manis kyk wangi tester. thanks jg udah dikasih 1 tester Stilettos",5,udah dateng dari hari yang lalu wangi enak kalau buat ngumpul bareng usaha lain yang notabene cowo strong kalau buat gua sendiri kurng masuk karna gua aga suka wangi yang manis kyk wangi tester thanks jg udah kasih tester stilettos
"Pengiriman cepat sehari langsung sampe. Packaging aman, mantap lah pokoknyaaa",5,kirim cepat hari langsung sampe packaging aman mantap lah pokoknyaaa
"Untuk wangi tergolong aman buat blind buy, tapi ga begitu istimewa wanginya, semoga tahan lama untuk SPLnya. dapat decant juga. thank.",5,untuk wangi golong aman buat blind buy tapi ga begitu istimewa moga tahan lama untuk dapat decant juga thank
"nih parfum emang lama banget datengnya karna sudah ghoib🥲, tapi buat wanginya beuhhhh enak banget sesuai ekspektasi gw HAHAHAHAHAHA. Terus dikasih tester pink drops yang menurut gw lumayan enak buat cewe tapi ngga buat cowo wkwkwk",5,nih parfum emang lama banget karna sudah ghoib smilingfacewithtear tapi buat beuhhhh enak banget sesuai ekspektasi gw hahahahahaha terus kasih tester pink drops yang turut gw lumayan enak buat cewe tapi ngga buat cowo wkwkwk
"Kirain bakal lama nunggunya ternyata 3 hari udah sampe rumah malah, dikasih bonus tester yang sparkling rose juga",5,kirain bakal lama nyata hari udah sampe rumah malah kasih bonus tester yang sparkling rose juga
"wanginya citrusy ada hint aquatic nya, ketahanan di kulit saya 6-8 jam. kekurangan nya cuma 1, harus PO jadi harus nunggu dulu hehehe",5,citrusy ada hint aquatic tahan di kulit saya jam kurang cuma harus po jadi harus nunggu dulu hehehe
"Harga 199K packagingnya bagus parah. Kalo dari wangi juga mantep. Lemon, lavender sama cardamomnya gokil. Fresh tapi ada manis yang bikin anget gitu berasanya",5,harga k bagus parah kalo dari wangi juga mantep lemon lavender sama gokil fresh tapi ada manis yang bikin anget gitu
"mantap bngt dah Mykonos gk sia² nunggu 1-2 minggu, worth to buy",5,mantap bngt dah mykonos gk sia nunggu minggu worth to buy
"sumpah enak enak enak, terbaik demi apapun. and thanks for decan nya min",5,sumpah enak enak enak baik demi apa and thanks for decan min
"pembelian pertama dan pas wanginya enak fresh bgt, POnya cpt 2hr udh sampe, dpt bonus jg..thx",5,beli pertama dan pas enak fresh bgt cpt hr udh sampe dpt bonus jgthx
"kirain nunggu sebulan karna po 30 hari, eh blm ada seminggu barang udh dateng mantap lah",5,kirain nunggu bulan karna po hari eh blm ada minggu barang udh dateng mantap lah
PO nya kirain bakal lama ternyata gaada 14 hari udah dikirim. Wanginya juga sesuai riviu streamer ytta,5,po kirain bakal lama nyata gaada hari udah kirim juga sesuai riviu streamer ytta
Parfum diterim dgn baik. wanginya oklah... sptnya pernah cium wangi parfum ini di tempat umum. Dapet bonus vial 3.5ml parfum musk aura edp. Terima kasih mykonos,5,parfum rim dgn baik oklah pernah cium wangi parfum ini di tempat umum dapet bonus vial ml parfum musk aura edp terima kasih mykonos
"Ga nyangka se enak itu sama aromanya, seger, fresh, dan kaya ada aroma aquatic nya gitu, emg ga nyesel lah nunggu semingguan. MANTEP EMG CALIFORNIAA 🔥",5,ga nyangka se enak itu sama seger fresh dan kaya ada aroma aquatic gitu emg ga nyesel lah nunggu minggu mantep emg californiaa fire
"paket sampe dg selamat, dipacking aman dan rapi. produk sesuai deskripsi. saya agak krg suka aroma terlalu bright dan jadi terkesan sintetik.ya sesuai harga kali ya. masih enakan bonus vialnya. terima kasih kak 🙏🏻",3,paket sampe dg selamat dipacking aman dan rapi produk sesuai deskripsi saya agak krg suka aroma terlalu bright dan jadi kes sintetikya sesuai harga kali ya masih enak bonus terima kasih kak foldedhandslightskintone
"Suka banget sama wanginya, pasti cocok di pake suamiku. Terima kasih mykonos, lama banget nunggu california restock. Dapet bonusan juga yang berry caramel pancake.. Bau kue banget",5,suka banget sama pasti cocok di pake suami terima kasih mykonos lama banget nunggu california restock dapet bonus juga yang berry caramel pancake bau kue banget
"wanginya tahan lama banget, gak rugi beli",5,tahan lama banget gak rugi beli
wangi nya emang bagus tapi bukan selera saya...dan terimakasih buat vial caramel cookie nya,5,wangi emang bagus tapi bukan selera saya dan terimakasih buat vial caramel cookie
"rill enak gelo, nyampe nya juga ga sampe sebulan, +dikasi bonus decant",5,rill enak gelo nyampe juga ga sampe bulan kasi bonus decant
pony agak lama tpi stlh dikirim sngat cepat nyampenya. untuk wangi fresh aquatik gk bkin neg,5,pony agak lama tpi stlh kirim sngat cepat untuk wangi fresh aquatik gk bkin neg
"Yap, recommended 👍🏾",5,yap recommended thumbsupmediumdarkskintone
"keren banget sih, emang rekomendasi el wota (must a day) udah paling top dah. Ditunggu kolaborasi sama el wota nya min",5,keren banget sih emang rekomendasi el wota must a day udah paling top dah tunggu kolaborasi sama el wota min
"puas bangett, ga nyesel beli california,, wangi betulll",5,puas bangett ga nyesel beli california wangi betulll
dpt bonus tester kecil 2 dan edt blossom. mksh mykonos 🙏,5,dpt bonus tester kecil dan edt blossom mksh mykonos foldedhands
California the best. recommended to your all Mykonos terbaik Adek terbaik,5,california the best recommended to your all mykonos baik adek baik
"Fully fills my expectation. And, thanks for the free vial 😃",5,fully fills my expectation and thanks for the free vial grinningfacewithbigeyes
"wangi nya suka bgt, PO gak sampai seminggu. thanks seller",5,wangi suka bgt po gak sampai minggu thanks seller
Wanginya fresh + sedikit manis. Agak cloying klo overspray 😁,5,fresh sedikit manis agak cloying klo overspray beamingfacewithsmilingeyes
Repeat order tapi butuh yg mili kecil. Nice sudah ada.,5,repeat order tapi butuh yg mil kecil nice sudah ada
baunya wangi banget + testernya juga bijin candu😀😀. belum tahu ketahannya sih,5,wangi banget juga bijin candu grinningface grinningface belum tahu sih
"Kena racun dari mas"" streamer,terus pas di coba wanginya enak juga",5,kena racun dari mas streamer terus pas di coba enak juga
gokil harum dan tahan lama special thanks to mas ade for recomen,5,gokil harum dan tahan lama special thanks to mas ade for recomen
"selalu suka sama wanginya mykonos, engga nusuk dihidung",5,selalu suka sama mykonos engga nusuk hidung
puas banget! bakal beli lagi sih kalau sudah habis nanti 😍,5,puas banget bakal beli lagi sih kalau sudah habis nanti smilingfacewithhearteyes
"Barang sesuai pesanan, wanginya seger dan kalem. terimakasih",5,barang sesuai pesan seger dan kalem terimakasih
kecewa krna saya ga dapat bonus vial kayak buyer lain,3,kecewa krna saya ga dapat bonus vial kayak buyer lain
Wanginya enak. Makasih banyak atas bonusnya!,5,enak makasih banyak atas
Wanginya enak banget langsung sukaaaaaa 🥰,5,enak banget langsung sukaaaaaa smilingfacewithhearts
"Wanginya menyegarkan, semoga bisa tahan lama",5,segar moga bisa tahan lama
"wanginya enak, makasih buat free vial coconut dreams nya",5,enak makasih buat free vial coconut dreams
black opera jga rekom buat cowok..tengkiu bonus nya kakak,5,black opera jga rekom buat cowoktengkiu bonus kakak
pas di semprot wanginya beuhhhh masyaallah dahhh,5,pas di semprot beuhhhh masyaallah dahhh
"enak sih tapi biasa aja, ketahanan belum dicoba",5,enak sih tapi biasa aja tahan belum coba
wanginya fresh bener sob gokill 🔥🔥🔥,5,fresh bener sob gokill fire fire fire
"good choice, wanginya fresh sekaliiiiii. thankyou Mykonos",5,good choice fresh sekaliiiiii thankyou mykonos
Akhirnya Mykonos punya aroma segar!,5,mykonos aroma segar
wanginya cocok buat yg mau blind buy,5,cocok buat yg mau blind buy
"pengiriman cepat, baunya enak buat dipake panas""an",5,kirim cepat enak buat dipake panas
mantap wanginya seger cocok buat panas panasan atau olah raga.,5,mantap seger cocok buat panas panas atau olah raga
"Packing rapi.. btw ini scent nya sangat maskulin jd cocok bgt buat cowo. awalnya strong bgt, tp lama2 dry down. 6 jam masih wangi jg, spray tipis2 2x si tangan sama baju. emang sesuai claimnya zingy bgt, dan strong lemon, gatau jd kaya soap (?) (mon maap ini sy hidung awam)",5,packing rapi btw ini scent sangat maskulin jd cocok bgt buat cowo strong bgt tp lama dry down jam masih wangi jg spray tipis x si tangan sama baju emang sesuai zingy bgt dan strong lemon gatau jd kaya soap mon maap ini sy hidung awam
"pengiriman cepat, packing oke, wanginya fresh banget enak, semprotannya pun bagus",5,kirim cepat packing oke fresh banget enak pun bagus
"Wanginya enak, kualitasnya terasa bagus, untuk ketahanan belum tau, tapi semoga awet sesuai deskripsi",5,enak asa bagus untuk tahan belum tau tapi moga awet sesuai deskripsi
"Admin sangat membantu, ramah, dan Product Parfumenya Wanginya Juara ! In syaa Allah beli lagi",5,admin sangat bantu ramah dan product juara in syaa allah beli lagi
"parfum daily yang gw pake saat ini... mayan enak, tapi serasa unisex gitu wanginya.. ada jeruk2nya, draw down nya juga enak, tahan lama juga bisa 6-7 jam",5,parfum daily yang gw pake saat ini mayan enak tapi serasa unisex gitu ada draw down juga enak tahan lama juga bisa jam
"Seller responsif, barang cepat sampai. sayangnya bonus sample-nya pecah di dalam.",5,seller responsif barang cepat sampai bonus pecah di dalam
"top buat parfum di harga segini walaupun ga tahan lama buat outdor, paling 3 jam harus di respray lagi",5,top buat parfum di harga gin walaupun ga tahan lama buat outdor paling jam harus di respray lagi
"dateng lebih cepat, dapet free tester dan juga baunya sesuai harapan enak",5,dateng lebih cepat dapet free tester dan juga sesuai harap enak
"seller mantap fast respon, walaupun keterangannya PO 30 hari pesan di hari Minggu ,2 hari jam kerja langsung sampai. untuk wanginya enak sekali",5,seller mantap fast respon walaupun po hari pesan di hari minggu hari jam kerja langsung sampai untuk enak sekali
"wanginya saya suka. cuma design tulisnya jelek. terlalu banyaj tulisan, kesanya seperti parfum murahan. mungkin bisa di design ukang penempatan dan ukuran font nya.",3,saya suka cuma design jelek terlalu banyaj tulis seperti parfum murah mungkin bisa di design ukang tempat dan ukur font
"kirain bakal sampe sebulan nunggunya, ternyata lebih cepat sampainya, dapet tester varian vanilla cloud juga (manis banget wanginya), buat california wanginya cocok buat ane, after wanginya kaya polo sport (IMO)",5,kirain bakal sampe bulan nyata lebih cepat dapet tester varian vanilla cloud juga manis banget buat california cocok buat ane after kaya polo sport imo
Aku pribadi sukaaa wanginya fresh kalem gitu. Tapi california ini buat suamiku trus dia cuma komen fresh. Nggak ada lanjutannya wkwk tapi dipake terus kok wkwk. Trus dapat tester bcp OMG enak bgt bgt bgt 😩 nggak nyesel ikutan war wkwk barangnya masih otw tapi huhu,5,aku pribadi sukaaa fresh kalem gitu tapi california ini buat suami trus dia cuma komen fresh nggak ada wkwk tapi dipake terus kok wkwk trus dapat tester bcp omg enak bgt bgt bgt wearyface nggak nyesel ikut war wkwk masih otw tapi huhu
barang sampe dengan selamat dan wangi nya enk,5,barang sampe dengan selamat dan wangi enk
Ini parfum gokil abis…dari packaging n botol na sesuai standar parfum international. Yang terpenting wangi parfumna bnr2 sesuai yang di deskripsikan untuk summer. Wangi na segar n tahan lama.,5,ini parfum gokil abis dari packaging n botol na sesuai standar parfum international yang penting wangi parfumna bnr sesuai yang di deskripsi untuk summer wangi na segar n tahan lama
pokonyaaa poll barang rusak langsung ganti mantapppp auto bintang 5,5,pokonyaaa poll barang rusak langsung ganti mantapppp auto bintang
"Seger dan sedikit agak manis, anyway ini wangi yg saya cari cari. Top!",5,seger dan sedikit agak manis anyway ini wangi yg saya cari cari top
"packingnya aman, respon penjual juga cepat. parfumnya wangi dan seger",5,aman respon jual juga cepat wangi dan seger
"Barang sudah diterima, packing super aman, wanginya enak, recommend buat suka wangi fresh. Dapet bonus yg Zora edition juga, wanginya masih cocok, next bisa order lagi. Terimakasih untuk pengiriman & pelayanannya 🙏",5,barang sudah terima packing super aman enak recommend buat suka wangi fresh dapet bonus yg zora edition juga masih cocok next bisa order lagi terimakasih untuk kirim foldedhands
"wangi leci, citrus, lavender bener2 kecium si di hidung gua. parfum yg sgt versatile, wanginya bukan yang casual banget jadi menurut gua msh cocok utk acara formal. wangi leci bener2 mendominasi di semprotan awal. parfum ini tipe yg fresh and sweet",5,wangi leci citrus lavender bener cium si di hidung gua parfum yg sgt versatile bukan yang casual banget jadi turut gua msh cocok utk acara formal wangi leci bener dominasi di semprot awal parfum ini tipe yg fresh and sweet
"suka sama wanginya, atomizer nya mantap",5,suka sama atomizer mantap
"BAU PARFUMNYA SANGAT LEZAT SEKALI, SEPERTI WANGI KENCINGNYA DINOSAURUS 🤣😂",5,bau sangat lezat sekali seperti wangi dinosaurus rollingonthefloorlaughing facewithtearsofjoy
"fresh abis, spl nya juga kenceng bgt, mantep dah pokoknya rekomendasi dari member IFC",5,fresh abis spl juga kenceng bgt mantep dah rekomendasi dari member ifc
"wanginya enak, gak terlalu nyengat di hidung.",5,enak gak terlalu nyengat di hidung
Aroma nya lebih maskulin.. tapi seger enak. tp ga cocok buat cewek kue sih menurut aku. hadiah untuk cowok cocok ini,5,aroma lebih maskulin tapi seger enak tp ga cocok buat cewek kue sih turut aku hadiah untuk cowok cocok ini
"keren banget barang ghoib yang satu ini, best of the best yang lain no way",5,keren banget barang ghoib yang satu ini best of the best yang lain no way
"wangi cocok banget, barangnya di kemas dengan baik",5,wangi cocok banget di kemas dengan baik
"Wangi dan lumayan tahan lama,Pengiriman juga cepat good lh pokoknya",5,wangi dan lumayan tahan lama kirim juga cepat good lh
wangi nya kalo menurut aku cocok untuk cowo,5,wangi kalo turut aku cocok untuk cowo
"wangi nya enak dan seger, cocok buat segala aktifitas, mantap pooollll, thx buat bonus nya👍👍",5,wangi enak dan seger cocok buat segala aktifitas mantap pooollll thx buat bonus thumbsup thumbsup
Jossssss... wanginya segeeerr... enak banget...,5,jossssss segeeerr enak banget
"Wanginya cukup pasaran, untungnya dapet bonus vial coconut dreams",5,cukup pasar dapet bonus vial coconut dreams
"Saking goibnya ini parfum, udah saya pesen barangnya ga sampe. Saya pesan 2 parfum Bonfire sama California. Yang datang cuman Bonfire aja. Kerenn bangett. Segoib itukah California? IYESS.",1,saking ini parfum udah saya sen ga sampe saya pesan parfum bonfire sama california yang datang cuman bonfire aja kerenn bangett segoib itu california iyess
Bau nya sama kek parfum bonjour fragrance yang blue icon,5,bau sama kek parfum bonjour fragrance yang blue icon
"beli California untuk doi, dapet tester berry caramel pancake, asli sih ini definisi parfume cewek kue, manis tp gk bikin eneg, enakk bangettt🥺🥺",5,beli california untuk doi dapet tester berry caramel pancake asli sih ini definisi parfume cewek kue manis tp gk bikin eneg enakk bangettt pleadingface pleadingface
"Wanginya lebih ke maskulin, segar, dan fresh. Kemungkinan cewe bakalan kurang suka",5,lebih ke maskulin segar dan fresh mungkin cewe bakal kurang suka
- Packaging dan kualitas baguuusss - Baunya tidak cocok :(,3,packaging dan kualitas baguuusss tidak cocok
"emang mantap, berharap ada yang 100ml sih biar ga beli 2 wkwkwk tapi bonusnya enak dapet tester jadi pengen beli yang varian lain",5,emang mantap harap ada yang ml sih biar ga beli wkwkwk tapi enak dapet tester jadi ken beli yang varian lain
"botolnya mewah banget, wanginya seger. ini beli parfum terasal yang ku lakukan. ternyata wanginya enaaakk",5,mewah banget seger ini beli parfum asal yang ku laku nyata enaaakk
Wanginy enk bagus buat di beli maka ny cepet hbis barangny🔥,5,wanginy enk bagus buat di beli maka ny cepet hbis barangny fire
"The scent itself smells amazing, very fresh and none like the otherss <3",5,the scent itself smells amazing very fresh and none like the otherss
wangi fresh banget. cocok di pakai siang hari kalau di badan saya. Puas,5,wangi fresh banget cocok di pakai siang hari kalau di badan saya puas
diproses dengan cepat dan datang dalam keadaan bagus,5,proses dengan cepat dan datang dalam ada bagus
semakin kena keringet semakin enak,5,makin kena keringet makin enak
wanginya seger spl joss nih kayanyaa terus dapet vial aphrodite mantulll,5,seger spl joss nih kayanyaa terus dapet vial aphrodite mantulll
"wanginya enak, banyak orang suka sama saya💕",5,enak banyak orang suka sama saya twohearts
mantaaaap memang rekomendasi streamer YTTA,5,mantaaaap memang rekomendasi streamer ytta
seperti yang di review ade2 itu,5,seperti yang di review ade itu
ga sia sia nunggu lama the best,5,ga sia sia nunggu lama the best
"packaging aman, wangi.....terima kasih",5,packaging aman wangi terima kasih
"Lebih ke cewek wanginya, overall oke",5,lebih ke cewek overall oke
Wangi nya soft enak cowok banget,5,wangi soft enak cowok banget
mantap seger banget ❤❤❤,5,mantap seger banget redheart redheart redheart
barang sampai dengan selamat dan terimakasih bonusnya 🙏🏻😁,5,barang sampai dengan selamat dan terimakasih foldedhandslightskintone beamingfacewithsmilingeyes
"Gokilll, kena genjutsunya Mas Ade",5,gokilll kena mas ade
