content,rating,processed_review
"Packagingnya bagus. Boxnya kokoh cantik. Pengiriman dr jakarta ke sumsel cuma sekitar 3hari. Pesan hari minggu malam, hari rabu siang dah sampe. Buat wanginya enak. Menurutku cocok untuk dipake cewek maupun cowok. Sedikit manis, ada wangi floralnya tapi dipake cowok pun enak gak ketara kalo inituh wangi floral. Barusan dicoba semprot di tangan, setelah 2jaman lebih dipake untuk wudhu dan wanginya masih kecium. Kalo untuk di area leher, belakang telinga, dan dada wanginya sejauh ini bertahan sampai 6jaman. Mantap!",5,bagus kokoh cantik kirim dr jakarta ke sumsel cuma sekitar hari pesan hari minggu malam hari rabu siang dah sampe buat enak turut cocok untuk dipake cewek maupun cowok sedikit manis ada wangi tapi dipake cowok pun enak gak tara kalo inituh wangi floral barusan coba semprot di tangan telah jaman lebih dipake untuk wudhu dan masih cium kalo untuk di area leher belakang telinga dan dada jauh ini tahan sampai jaman mantap
"Setelah sekian purnama, alhamdulillah kesampean juga beli hmns 😭✊ udah belinya nekat blind buy langsung full size pulak wkwkwk. Awalnya pas sniff dari botolnya kayak wanginya kok kembang banget ya, eh setelah di semprot barulah kecium ohhh ini toh wangi yang dibilang orang orang 😭💕 vanilla creamy yang vibesnya beda dari yang lain, i really love it a lot!, The more i smell it the more i like it and like everytime i wake up in the morning, i really looking forward to spray it",5,telah sekian purnama alhamdulillah sampean juga beli hmns loudlycryingface raisedfist udah nekat blind buy langsung full size pulak wkwkwk pas sniff dari kayak kok kembang banget ya eh telah di semprot baru cium ohhh ini toh wangi yang bilang orang orang loudlycryingface twohearts vanilla creamy yang beda dari yang lain i really love it a lot the more i smell it the more i like it and like everytime i wake up in the morning i really looking forward to spray it
"barang saat sampai isinya kosong, penutupnya terlepas, boxnya rusak. penjual mengirimkan yang baru, dan barang sesuai. terdapat perbedaan jauh dari kedua pengiriman, botol parfum pertama tulisan eos sudah lecet, isinya kosong, dan penutupnya sangat mudah dilepas, boxnya tidak terdapat plastik pembungkus, dan segel hmnsnya seperti segel yang dilem kembali, karena segelnya sangat kuat. penjual kemudian mengirim penggantinya dan packagingnya bagus banget, terimakasih untuk bonus parfum alphanya. entah apakah ada oknum, masalah saat pengiriman, atau quality control yang kurang, semoga kedepanya lebih baik lagi.",5,barang saat sampai kosong lepas rusak jual kirim yang baru dan barang sesuai dapat beda jauh dari dua kirim botol parfum pertama tulis eos sudah lecet kosong dan sangat mudah lepas tidak dapat plastik bungkus dan segel seperti segel yang lem kembali karena sangat kuat jual kemudian kirim dan bagus banget terimakasih untuk bonus parfum entah apakah ada oknum masalah saat kirim atau quality control yang kurang moga lebih baik lagi
"pertama tuh beli sample nya yang isi 3. jatuh hati lah ke eos ini. karena dapet voucher 50k dalam waktu 10 hari, ku langsung cekot di hari ke 5. eh dateng barangnya dapet voucher lagi 25k. tuhaann ini kok hmns pengen bnget nguras duit gue yaa. eos tuh wanginya enak, vanila manis gitu tapi ada ingredients yang bikin ni parfum berasa banget mahalnya. udah gitu, experience pas buka dan nutup botolnya enak banget ada magnet nya gitu 👍 dikasih free gift juga yang perfection. wanginya rada cowok siihh, tapi masih masuk juga buat cewe kok",5,pertama tuh beli sample yang isi jatuh hati lah ke eos ini karena dapet voucher k dalam waktu hari ku langsung cekot di hari ke eh dateng dapet voucher lagi k tuhaann ini kok hmns ken bnget nguras duit gue yaa eos tuh enak vanila manis gitu tapi ada ingredients yang bikin ni parfum asa banget udah gitu experience pas buka dan nutup enak banget ada magnet gitu thumbsup kasih free gift juga yang perfection rada cowok siihh tapi masih masuk juga buat cewe kok
"aroma parfumnya soft & enak bgt🥺 untuk ketahanan belum tau bisa brp lama. tapi aku suka sm aromanya, bener2 sesuai ekspektasi. udah masuk wishlist dari 2 tahun lalu, akhirnya baru bisa checkout skrg haha. packing jg aman & barang diterima dlm kondisi baik👍 terima kasihh🫶",5,aroma soft enak bgt pleadingface untuk tahan belum tau bisa brp lama tapi aku suka sm bener sesuai ekspektasi udah masuk wishlist dari tahun lalu baru bisa checkout skrg haha packing jg aman barang terima dlm kondisi baik thumbsup terima kasihh hearthands
"Smells soo sooo soooo good like i expected. Wanginya sweet vanilla tp tetep ada hint muskynya suka bangett, dipake olahraga juga masi nyamannn. Good job hmns🫶🏻🥰 dapet bonus jugaa, kayanya karena ga dapet tester jd dapet semacdm card holder i guess?",5,smells soo sooo soooo good like i expected sweet vanilla tp tetep ada hint suka bangett dipake olahraga juga mas nyamannn good job hmns hearthandslightskintone smilingfacewithhearts dapet bonus jugaa karena ga dapet tester jd dapet semacdm card holder i guess
"kalo hmns kayak nya gaperlu di tanya tanya lagi deh wangi nya gimana, karna ngk ada yg ngk enak, enaaakkk semuaaaaaaaaaaa gilaak, tahan lama, ngk ninggalin bekas dibaju. pokoknya the best parfum versi aku hehe.",5,kalo hmns kayak gaperlu di lagi deh wangi gimana karna ngk ada yg ngk enak enaaakkk semuaaaaaaaaaaa gilaak tahan lama ngk ninggalin bekas baju the best parfum versi aku hehe
"beli pas promo free 1 unpatched vial size + 1 random vial size. uda beberapa kali beli EoS, karna emang uda jadi signature scent. buat pindah tuh susah hehe",5,beli pas promo free unpatched vial size random vial size uda beberapa kali beli eos karna emang uda jadi signature scent buat pindah tuh susah hehe
creamy dr wangi kelapa dan manis dari vanila. enak bgt wanginya & ga bikin enek. packagingnya jg mewah serasa beli hape 😊 minus hanya di tutup nya yg kurang kuat,5,creamy dr wangi kelapa dan manis dari vanila enak bgt ga bikin enek jg mewah serasa beli hape smilingfacewithsmilingeyes minus di tutup yg kurang kuat
"aku kasih bintang 5 krn paketnya nyampe cepet dan barang aman. untuk wanginya, dominan vanila (ga kenceng) dgn hint pepper. agak sdkt berbeda dr harapan (pengennya wangi floral kenceng tp agak manis fresh gitu)",5,aku kasih bintang krn nyampe cepet dan barang aman untuk dominan vanila ga kenceng dgn hint pepper agak sdkt beda dr harap wangi floral kenceng tp agak manis fresh gitu
"wanginya sweeet dan creamy banget.. aku kira ga bakal se creamy ini, ternyata notes vanilla nya lumayan kerasa. packaging oke banget dan rapi. pengiriman cepat. semoga makin sukses!!",5,sweeet dan creamy banget aku kira ga bakal se creamy ini nyata notes vanilla lumayan rasa packaging oke banget dan rapi kirim cepat moga makin sukses
"barang nyampe dengan selamat, wangi ya cocok bikin nyaman",5,barang nyampe dengan selamat wangi ya cocok bikin nyaman
"jadi awalnya pas paketnya dateng, itu kotaknya basah semua. parfumnya udah tinggal dikit grgr bocor (tutupnya kurang rapet). bahkan di dalem kotaknya ga dikasih bubble wrap. akhirnya gue complain lah ke HMNS Adminnya ramah bgt ngeladenin gue yg minta ganti baru. Baru jg ngomong kemarin, ehh hari ini paketnya udah nyampe dong Alhamdulillah yg ke-2 ga bocor lagi. Sekarang udah ada bubble wrapnya jd lebih aman. Udah gitu gue dikasih tester parfum Alpha pula Seneng banget. Thank u HMNS udah dengerin keluhan customer. Kedepannya mohon lebih diperhatikan ya dari kemasan hingga packagingnya☺️🙏🏻",5,jadi pas dateng itu basah semua udah tinggal dikit grgr bocor kurang rapet bahkan di dalem ga kasih bubble wrap gue complain lah ke hmns ramah bgt ngeladenin gue yg minta ganti baru baru jg ngomong kemarin ehh hari ini udah nyampe dong alhamdulillah yg ke ga bocor lagi sekarang udah ada bubble jd lebih aman udah gitu gue kasih tester parfum alpha pula neng banget thank u hmns udah dengerin keluh customer mohon lebih perhati ya dari kemas hingga smilingface foldedhandslightskintone
"packing bagus banget, kokoh dan dijamin kirim ke luar pulau pasti aman. aroma tahan lumayan lama. gak nyobain langsung karena dijadiin kado.",5,packing bagus banget kokoh dan jamin kirim ke luar pulau pasti aman aroma tahan lumayan lama gak nyobain langsung karena dijadiin kado
"ga nyangka packaging bakal sebagus ini, wanginya juga enak, light, keliatannya sih awet seharian wanginya",5,ga nyangka packaging bakal bagus ini juga enak light sih awet hari
"kalo hmns mah gak usah di ragukan lagi pasti tahan lama wanginya, beli ini karna penasaran tapi udh dibeli gak tega buka dusnya, thank you min dpt testernya.",5,kalo hmns mah gak usah di ragu lagi pasti tahan lama beli ini karna penasaran tapi udh beli gak tega buka thank you min dpt
"mantapp wanginyaa tidak terlalu menyengat, cocok untuk beraktifitas siang hari.. tutup botolnya ada magnet mantap ga takud tumpah",5,mantapp wanginyaa tidak terlalu sengat cocok untuk beraktifitas siang hari tutup ada magnet mantap ga takud tumpah
"Wangi nya kalem, drydownnya wangi vanilanya lebih dominan, enak manis yang ga bikin mual gitu, pengiriman sangat cepat dan aman",5,wangi kalem wangi lebih dominan enak manis yang ga bikin mual gitu kirim sangat cepat dan aman
"Pengiriman cepat dan aman, seller ramah bgt. semoga tante saya suka.",5,kirim cepat dan aman seller ramah bgt moga tante saya suka
"HMNS emang the best, packaging aman dan rapi, pengiriman lumayan cepet, dan barangnya mantap 👍",5,hmns emang the best packaging aman dan rapi kirim lumayan cepet dan mantap thumbsup
"wanginya segeerr, manis, dan ga bikin pusing packagingnya bagus rapi dan aman banget.. terima kasih",5,segeerr manis dan ga bikin pusing bagus rapi dan aman banget terima kasih
"wanginya enak soft nyegerin,kalem,ada bau Woody nya . unisex sepertinya",5,enak soft nyegerin kalem ada bau woody unisex
"Packing Rapih, pengiriman cepat, Wanginya lembut gak nusuk dihidung, cocok buat aktivitas dalam ruangan",5,packing rapih kirim cepat lembut gak nusuk hidung cocok buat aktivitas dalam ruang
"Packing baik, produk masih baru dan tersegel dan dikasih 5ml tester produk baru hmns , yang paling utama parfume sesuai notes nya sweet vanilla",4,packing baik produk masih baru dan segel dan kasih ml tester produk baru hmns yang paling utama parfume sesuai notes sweet vanilla
wanginya oke. cenderung aroma untuk laki laki Kali ya.. untuk Aku pribadi sih yg kerjaan nya banyak produksi keringat cocok lah ya. pake jam 7 pagi tahan sampe jam 2 Siang..,5,oke cenderung aroma untuk laki laki kali ya untuk aku pribadi sih yg kerja banyak produksi keringat cocok lah ya pake jam pagi tahan sampe jam siang
"Beli yang ke 2x nya eos mantap , cuman yang giftnya pecah 😢 tp yaudah lah gakpapa penting eosnya aman sentosa",5,beli yang ke x eos mantap cuman yang pecah cryingface tp yaudah lah gakpapa penting aman sentosa
"Salah satu wishlist dari tahun lalu.. akhirnya punya jugaa.. ini soft, calm dan enak dipakai siang atau malam.. luvvv",5,salah satu wishlist dari tahun lalu jugaa ini soft calm dan enak pakai siang atau malam luvvv
"Bagus produknya, sekarang mau beli lagi yang ke dua, suka banget wanginya..",4,bagus sekarang mau beli lagi yang ke dua suka banget
"suka bgt ma pelayanan HMnS dtg pertama parfum tumpah, pas ngabarin langsung drespon cepat n dganti.. sblmnya saya udh nyobain yg Orgasm tp lbh suka yg EOS ini si g terlalu manis tp tetep enak trus ketahanN g ush draguman lg si suka bgt m brand ini pertahankan pelayanan primanya ya makasih",5,suka bgt ma layan hmns dtg pertama parfum tumpah pas ngabarin langsung drespon cepat n dganti saya udh nyobain yg orgasm tp lbh suka yg eos ini si g terlalu manis tp tetep enak trus ketahann g ush draguman lg si suka bgt m brand ini tahan layan ya makasih
"Wanginya manis tp ga bikin enek, pengiriman cepet banget, dan dikasih bonus reed diffuser. ❤️",5,manis tp ga bikin enek kirim cepet banget dan kasih bonus reed diffuser redheart
"paket sampe dg selamat dan dipacking aman dan rapi, tidak ada mslh spt juice leaking, dll. produk sesuai deskripsi. terima kasih gan 😁👍",5,paket sampe dg selamat dan dipacking aman dan rapi tidak ada mslh spt juice leaking dll produk sesuai deskripsi terima kasih gan beamingfacewithsmilingeyes thumbsup
"respon baik, packing aman. kemasan eksklusif. aroma sesuai dengan tester pack.",5,respon baik packing aman kemas eksklusif aroma sesuai dengan tester pack
"Perfumenya, reed difusernya, juara! adminnya ramah, vouchernya juga ramah banget hihi (terimakasih), lagi dibuat jatuh cinta sama produk HMNS 🤗",5,reed juara ramah juga ramah banget hihi terimakasih lagi buat jatuh cinta sama produk hmns smilingfacewithopenhands
Wanginya ternyata kurang cocok di aku. Tapi secara general wangi nya ok. Just a preference matter.,4,nyata kurang cocok di aku tapi cara general wangi ok just a preference matter
"coba di starter pack dan sukaa. scent awalnya mmg agak menyengat, tapi akhirnya mirip aroma bubuk susu bayii. awet dipakai di luar ruangan dan kerasa jejak wangi nya jugaa",5,coba di starter pack dan sukaa scent mmg agak sengat tapi mirip aroma bubuk susu bayi awet pakai di luar ruang dan rasa jejak wangi jugaa
