content,rating
Mantulllll...wangi nya cool😉👌👍,5
mykonos terbaek!!,5
takjub sama aromadry downny..,5
🔥🔥🔥🔥🔥,5
pelayanan-nya baik.,5
pengiriman sangat cepat,5
wangi nya enak,5
barang sesuai,5
Alhamdulillah berkah,5
oke sip,5
Dapet bonus 2 keren bet,5
thanks !!,5
wangi nya unik seh,5
baunya aneh,3
wanginya enak,5
cocok wanginya,5
mantap banyak bonus pulaa,5
too sweet for my liking,4
the best,5
wanginya enak.,5
Aaaa wanginya enak🥹,5
kurang suka sama aromanya sih,3
Kurang suka sama wanginya,3
Enak wanginya.,5
Wangi banget,5
sudah sampai terima Kasih,5
"the best, thank u!",5
muantap,5
bagus,5
pembelian kdua,5
Best bgt,5
Wa,5
mantap baunya,5
mantap,5
SPL beast,5
vanilla smoky woody,5
mantappp,5
suka sama wanginya,5
nice,5
nice,5
lihat bintang saja,5
mantaps,5
lop lah 🤍,5
okee,5
mantapppp,5
lumayan sih,5
uhuyy sedapp,5
Enaaaaaaaaaakkkk wanginya,5
👍👍👍,5
