content,rating,processed_review
"just my opinion : untuk teman teman jangan berekspektasi lebih, awalnya aku pun punya ekspektasi lebih terhadap parfume ini, tapi ketika udah pake ini parfum 1 minggu, rasanya biasa aja, memang untuk wangi vanilla nya soft, tapi untuk ketahanan parfum itu minim sekali, paling dipakai hanya 1 - 2 jam, itu udah aku booster pake body lotion . dan jangkauan nya juga ga lebih dari 1 meter, aku ga tau sih orang orang nilai nya gimana, cuma ini yg aku rasain padahal ini aku pertama kali beli loh, ga tau tubuh aku yg menolak parfume, tapi memang untuk dinilai sebagai parfume, jujur ini kurang banget, untuk box pengiriman dan botol nya memang elegant, bagus, pakai magnet, dan aman saat dikirim ke rumah, jadi untuk temen temen yg memang ga butuh2 amat parfume mending dipikirkan dulu ketika akan beli suatu produk hehe happy shopping",3,just my opinion untuk teman teman jangan berekspektasi lebih aku pun ekspektasi lebih hadap parfume ini tapi ketika udah pake ini parfum minggu biasa aja memang untuk wangi vanilla soft tapi untuk tahan parfum itu minim sekali paling pakai jam itu udah aku booster pake body lotion dan jangkau juga ga lebih dari meter aku ga tau sih orang orang nilai gimana cuma ini yg aku rasain padahal ini aku pertama kali beli loh ga tau tubuh aku yg tolak parfume tapi memang untuk nilai bagai parfume jujur ini kurang banget untuk box kirim dan botol memang elegant bagus pakai magnet dan aman saat kirim ke rumah jadi untuk temen temen yg memang ga butuh amat parfume mending pikir dulu ketika akan beli suatu produk hehe happy shopping
"sayang banget eos ga bertahan lama di badanku, semprot pagi siang jam 1 an udah ga kecium. Ga kek orgasm :((",4,sayang banget eos ga tahan lama di badan semprot pagi siang jam an udah ga cium ga kek orgasm
Jujur kecewa pas datang tutupan nya gak rata dan miring.,1,jujur kecewa pas datang tutup gak rata dan miring
"wanginya kurang tahan lama, pengiriman juga lama, tapi packingnya aman banget",4,kurang tahan lama kirim juga lama tapi aman banget
Wanginya kaya bunga2 lembut sama vanilla yang soft jdnya subtle gitu. Cocok dipake buat daily & hangout casual sm temen karena bawaannya jd cheerful Sayangnya aromanya kurang awet kl dipake outdoor & kurang semerbak. Jd kalo pake ini tujuannya lebih ke boost self confidence soalnya wanginya baru kecium kl udah deket,3,kaya bunga lembut sama vanilla yang soft subtle gitu cocok dipake buat daily hangout casual sm temen karena jd cheerful kurang awet kl dipake outdoor kurang semerbak jd kalo pake ini lebih ke boost self confidence baru cium kl udah deket
"Pembelian kedua di toko ini. Barang datang selalu lebih lama dari estimasi pengiriman. Yg pertama sy maafkan dan beri bintang 5. Kalau sekarang bintang 4. Sy pesan tgl 8, estimasi sampai tgl 11, tapi aktualnya sampai tgl 13. Pdhl hanya Jakarta ke Depok. Saran saya pilih forwarder yang bagus untuk pengirimannya. Barang nya berkualitas dan dapat voucer 25rb serta sample varian perfection. Terima kasih.",4,beli dua di toko ini barang datang selalu lebih lama dari estimasi kirim yg pertama sy maaf dan beri bintang kalau sekarang bintang sy pesan tgl estimasi sampai tgl tapi sampai tgl pdhl jakarta ke depok saran saya pilih forwarder yang bagus untuk barang kualitas dan dapat voucer rb serta sample varian perfection terima kasih
"Ini pembelian HMNS saya yg ke 6 dan 3x beli EoS ini. Agak kecewa karena makin kesini wanginya malah jadi cepet hilang ya. But Thank you, botolnya udah lebih better sekarang. Mungkin bisa jadi bahan evaluasi aja yg kurangnya.",3,ini beli hmns saya yg ke dan x beli eos ini agak kecewa karena makin kesini malah jadi cepet hilang ya but thank you udah lebih better sekarang mungkin bisa jadi bahan evaluasi aja yg
3x beli Perfume HMNS di Tokped belum pernah di kasih bonus sekalipun. Padahal buyer lain banyak yang dapat bonus. 🥹 Untuk produk EoS saya suka karena seperti aroma wafer vanilla tango. Cocok di gunakan saat matahari bersinar. Lebih suka wanginya di bandingkan Farhampton & The Perfection.,4,x beli perfume hmns di tokped belum pernah di kasih bonus sekalipun padahal buyer lain banyak yang dapat bonus faceholdingbacktears untuk produk eos saya suka karena seperti aroma wafer vanilla tango cocok di guna saat matahari sinar lebih suka di banding farhampton the perfection
"wanginya engga tahan lama, dan kurang tercium wanginya",3,engga tahan lama dan kurang cium
"Untuk EOS batch 2023 ini 7x spray sillage & projectionnya terlalu soft, longevity 3 jam indoor outdoor 1 jam ga cocok buat yang suka spl strong",3,untuk eos batch ini x spray sillage terlalu soft longevity jam indoor outdoor jam ga cocok buat yang suka spl strong
Packagingnya bagus cmn ketahanan parfumnya ga lama,4,bagus cmn tahan ga lama
"Well. pas semprotan pertama wangi. seterusnya. Dibadan, dibaju, dimanapun GA ADA WANGI NEMPEL. not worth it to buy sih, kecewa apa review yang bilang bagus. entah punya gue yang barang reject atau yang lain ngerasain yang sama.",1,well pas semprot pertama wangi bad baju mana ga ada wangi nempel not worth it to buy sih kecewa apa review yang bilang bagus entah gue yang barang reject atau yang lain ngerasain yang sama
"Dengan harga 370k, daya tahan wangi nya sangat-sangat luar biasa, diluar ekspetasi (max: 2jam), sampai-sampai bertekuk lutut sama parfum² indomei. Radius aroma oke lah, kurang lebih 1.5 m. Dengan kata lain kureng 😞",1,dengan harga k daya tahan wangi sangatsangat luar biasa luar ekspetasi max jam sampaisampai tekuk lutut sama parfum indomei radius aroma oke lah kurang lebih m dengan kata lain reng disappointedface
"Mantap, dpt tester unrosed jadi pengen beli >.<",4,mantap dpt tester unrosed jadi ken beli
sampai barang tidak ada isinya. kecewa sekali,1,sampai barang tidak ada kecewa sekali
"wanginya enak, kurang di tutup botolnya aja gampang banget copot suka ngikut ke penutupnya yang magnet pas buka",4,enak kurang di tutup aja gampang banget copot suka ngikut ke yang magnet pas buka
"tutup nya bocor jadi harus ditegakan botol nya, jadi gak bisa dibawa kemana-mana.",4,tutup bocor jadi harus tega botol jadi gak bisa bawa kemanamana
"Wangi vanilla sangat kuat, pas untuk yang suka wangi ke arah manis. Utk laki2 rasanya kurang berkarakter. EoS dan Farhampton ternyata tidak cocok pada kulit suami saya, merah dan gatal. Tercocok tetap pada Perfection. Wangi maskulin, tahan lama, dan tidak iritasi.",4,wangi vanilla sangat kuat pas untuk yang suka wangi ke arah manis utk laki kurang karakter eos dan farhampton nyata tidak cocok pada kulit suami saya merah dan gatal cocok tetap pada perfection wangi maskulin tahan lama dan tidak iritasi
"bau nya oke, sprayernya jelek agak seret kurang nyebar",4,bau oke jelek agak seret kurang nyebar
"Aromanya okee, cm kurang cocok ternyata. tp tester alpha ternyata kurang cocok jg. farhampton pass sesuai selera. mngkin nnti mau coba perfection",4,okee cm kurang cocok nyata tp tester alpha nyata kurang cocok jg farhampton pass sesuai selera mngkin nnti mau coba perfection
"Baru nyobain, sesuai diskripsi, respon seller fast",4,baru nyobain sesuai skripsi respon seller fast
Yg EOS ini wanginya ga tahan lama.,4,yg eos ini ga tahan lama
"Suka bgt sm wanginya walaupun berasa kurang awet, but overally love it✨",4,suka bgt sm walaupun asa kurang awet but overally love it sparkles
Beli (blind buy) karena penasaran baca2 reviewnya. Turns out parfumnya bukan aku bgt 😅 maaf ya... tapi thanks juga dikasi tester alpha yang semakin meyakinkanku bahwa parfum2nya HMNS bukan aku bgt juga alias ga cocok padahal harga lumayan ya.. terus kerasa bgt tingkat alkoholnya tinggi..udah beli eos padahal yg 100 ml pengen aku jual lagi jadinya..,4,beli blind buy karena penasaran baca turns out bukan aku bgt grinningfacewithsweat maaf ya tapi thanks juga kasi tester alpha yang makin yakin bahwa hmns bukan aku bgt juga alias ga cocok padahal harga lumayan ya terus rasa bgt tingkat tinggiudah beli eos padahal yg ml ken aku jual lagi
"Wanginya oke, spl-nya loyo, kalau untuk dipakai di dalam rumah aja si oke. wanginya sangat lembut. tapi kalau dipakai ke luar, kurang kerasa.",4,oke loyo kalau untuk pakai di dalam rumah aja si oke sangat lembut tapi kalau pakai ke luar kurang rasa
"Secara notes wanginya enak banget, tapi sayangnya ga tahan lama, projection juga tipis, harus diendus biar kecium, beda banget sama eos yang di starter pack. Udah pernah beli xx, xy, orgsm dan starter pack, secara ketahanan dan projection cuman ini yang sangat kurang :(",3,cara notes enak banget tapi ga tahan lama projection juga tipis harus endus biar cium beda banget sama eos yang di starter pack udah pernah beli xx xy orgsm dan starter pack cara tahan dan projection cuman ini yang sangat kurang
"Daya tahan aroma kurang. Intinya aku pakai banyak pun tak ada yang bilang wangi atau ""pakai parfum apa?""",3,daya tahan aroma kurang aku pakai banyak pun tak ada yang bilang wangi atau pakai parfum apa
Beli karena pas pake starter pack baunya wangi dan tahan lama. Tapi parfum yg full volume 100ml malah gak kecium baunya dan enggak tahan lama. Kecewa sih,3,beli karena pas pake starter pack wangi dan tahan lama tapi parfum yg full volume ml malah gak cium dan enggak tahan lama kecewa sih
"Wanginya enak banget sih, lembut. Tapi ketahanan nya msh kalah sm perfume branded lain yg bisa lebih dr 8 jam tanpa harus re-apply. Agak tinggi ekspektasi saya karena starter pack nya tahan lama banget ampe mandi pun susah ilang. Tapi beli yg botolan lbh cepet ilang wanginya.",3,enak banget sih lembut tapi tahan msh kalah sm perfume branded lain yg bisa lebih dr jam tanpa harus reapply agak tinggi ekspektasi saya karena starter pack tahan lama banget ampe mandi pun susah ilang tapi beli yg botol lbh cepet ilang
wangi nya enak tapi tipikal feminim sekali. But it's oke lah,4,wangi enak tapi tipikal feminim sekali but its oke lah
"pengiriman cepat, wanginya enak sayang dapet barang yg spray nya agak susah di pencet",4,kirim cepat enak sayang dapet barang yg spray agak susah di pencet
"Belum dicoba, tapi keseleruhannya bagus dari pengiriman, packaging paket maupun parfumnya",4,belum coba tapi bagus dari kirim packaging paket maupun
"Pengiriman cepat dan barangnya aman, selalu beli dsni memang top",4,kirim cepat dan aman selalu beli dsni memang top
"Wanginya unik, akan tetapi ketahanan ntah kenapa kurang sekali",3,unik akan tetapi tahan ntah kenapa kurang sekali
Wanginya tipis banget. Hampir tak tercium...,3,tipis banget hampir tak cium
"pake nya cuma di dalem rumah, tahan 2 jam doang",3,pake cuma di dalem rumah tahan jam doang
kok sampel sama yang aslinya beda ya? apa beda batch beda kualitas????,3,kok sampel sama yang beda ya apa beda batch beda kualitas
"wanginya lumayan unisex, untuk pengiriman lama bgt hampir 1 minggu, jd bintang 4, blm dipake fullday soalnya",4,lumayan unisex untuk kirim lama bgt hampir minggu jd bintang blm dipake fullday
"Parfum tumpah, tutup botol yg pencetan lepas2 setiap buka tutupnya. Udh langganan sm hmns baru kali ini dapet produk begini.",1,parfum tumpah tutup botol yg pencet lepas tiap buka udh langgan sm hmns baru kali ini dapet produk begini
"Wanginya enak sih, terutama kalau siang hari",4,enak sih utama kalau siang hari
"Wangi nya seh ok..... tapi begitu di semprot ke leher, berasa perih yah",4,wangi seh ok tapi begitu di semprot ke leher asa perih yah
"wanginya enak tp ga sesuai deskripsi wanginya tahan 8 jam, cuma 2-3jam aja udah hilang wanginya… beda bgt dgn awal2 launching… mungkin skrg sengaja diturunin kualitasnya ngejer margin..",2,enak tp ga sesuai deskripsi tahan jam cuma jam aja udah hilang beda bgt dgn awal launching mungkin skrg sengaja diturunin ngejer margin
tahan nyaa bentar bgt :((( projection nya juga tipis bgtt entah kenapa tapi dulu beli yg alpha projection nya mantep,3,tahan nyaa bentar bgt projection juga tipis bgtt entah kenapa tapi dulu beli yg alpha projection mantep
produknya sampai dengan baik. tapi aroma parfumnya terbilang standar aja menurut saya,3,sampai dengan baik tapi aroma bilang standar aja turut saya
"Wanginya oke, tapi gak tahan lama",4,oke tapi gak tahan lama
"Tutup Lepas, parfum tinggal dikit",3,tutup lepas parfum tinggal dikit
"Didn’t like the aroma, though it’s personal, but for me it smells like cheap perfume. Alpha and orgasm are much better",1,didnt like the aroma though its personal but for me it smells like cheap perfume alpha and orgasm are much better
Sempet bogor tapi lgsg diganti dgn yg baru. Nice !,4,sempet bogor tapi lgsg ganti dgn yg baru nice
wanginya ga tahan lama,4,ga tahan lama
unique scent but average longevity,4,unique scent but average longevity
wanginya pusing dan tidak tahan lama,2,pusing dan tidak tahan lama
"ga suka wanginya, terlalu pekat vanilla",2,ga suka terlalu pekat vanilla
Jangan Beli .. wangi nya Ga ada.. Kecewa.. kalau ada yang berminat ambil aja punya saya... nyesel dan sedih saya uang saya buat beli. lebih baik kalau ada yang mau lebih bermanfaat saya iklasin saya kasih free..,1,jangan beli wangi ga ada kecewa kalau ada yang minat ambil aja saya nyesel dan sedih saya uang saya buat beli lebih baik kalau ada yang mau lebih manfaat saya iklasin saya kasih free
Terlalu manis untuk aku,4,terlalu manis untuk aku
overalll goods,4,overal goods
Wanginya gak tahan lama.,1,gak tahan lama
pengiriman agak lama,4,kirim agak lama
too soft sih,4,too soft sih
tak awet baunya,4,tak awet
Gasukaaa baunyaaa sih 🥲🥲🥲,2,gasuka sih smilingfacewithtear smilingfacewithtear smilingfacewithtear
suka wanginyaa,4,suka wanginyaa
Lama,3,lama
"Mungkin product yg aku beli reject karena aromanya tidak se""waow"" apa yg orang bilang. Dari semprotan awal aja wanginya sangat tipis, dan ga bertahan lebih dari sejam. Padahal semua seri parfum dari HMNS aku udah punya, tapi entah kenapa seri yg sangat dijagokan ini jauh dari expektasi",3,mungkin product yg aku beli reject karena tidak sewaow apa yg orang bilang dari semprot awal aja sangat tipis dan ga tahan lebih dari jam padahal semua seri parfum dari hmns aku udah tapi entah kenapa seri yg sangat jago ini jauh dari expektasi
Berasa double whammy krn ada vanilla tapi ada tonka juga...mungkin ga masuk gourmand tp manis. Pink peppernya kurang terasa. Botol cakep udah magnetic tutupnya dan desainnya juga bagus.,4,asa double whammy krn ada vanilla tapi ada tonka juga mungkin ga masuk gourmand tp manis pink kurang asa botol cakep udah magnetic dan juga bagus
not suprised...aromanya antara vanila + bedak bayi...soft banget tapi berasa kurang otentik...out of expectation...smoga nanti ngeluarin aroma yg lebih unik dan otentik...,4,not suprised antara vanila bedak bayi soft banget tapi asa kurang otentik out of expectation smoga nanti ngeluarin aroma yg lebih unik dan otentik
Wanginya Kurang berasa sih ntah hidung saya yg kurang peka atau gimana tpi untuk kemasannya saya suka sih,3,kurang asa sih ntah hidung saya yg kurang peka atau gimana tpi untuk saya suka sih
1. Beli karena penasaran 2. Packing rapih dan elegant 3. Kemasan botol baik. tutupnya magnit 4. Tapi wanginya gak terlalu suka. terlalu dominasi vanilla dan seperti wangi dessert 5. karena ini product udh hype banget kasih tester kecil dongs untuk varian yang lain paling gak satu deh.. mau beli yang lain agak ragu karena wanginya belum tentu cocok ya,3,beli karena penasaran packing rapih dan elegant kemas botol baik magnit tapi gak terlalu suka terlalu dominasi vanilla dan seperti wangi dessert karena ini product udh hype banget kasih tester kecil dongs untuk varian yang lain paling gak satu deh mau beli yang lain agak ragu karena belum tentu cocok ya
di hidung aku wanginya ga bgtu suka,3,di hidung aku ga bgtu suka
Said that eos ini kluaran pling luxury dr hmns.. packaging oke dikasih bubble wrap jg. But i think this is not my type of scent.. but looking forward to test another one like orgasme cus curious.,4,said that eos ini kluaran pling luxury dr hmns packaging oke kasih bubble wrap jg but i think this is not my type of scent but looking forward to test another one like orgasme cus curious
"pas cobain starternya suka soalnya lumayan tahan lama dan wanginya strong, tp giliran beli full size wanginya gampang ilang :(",3,pas cobain suka lumayan tahan lama dan strong tp gilir beli full size gampang ilang
Baguss,4,bagus
"jujur semingguan nunggu po, ternyata baunya tidak seperti yg aku ekspektasikan :((( vanillanya lumayan banget kecium kaya bau susu vanilla, terus ada bau coconut yg kecium dan ada bau creamy gitu kaya lagi makan kue. aku pribadi lebih suka bau top notesnya daripada basenya. padahal aku lebih suka bau vanilla daripada floral. tp ya gapapa lah buat daily masih cocok cocok aja. btw bau coconutnya ngingetin sama bau pantaaaiiii!!!! relaxing bgt pokonya!! terima kasih hmns!!!!❤",4,jujur minggu nunggu po nyata tidak seperti yg aku ekspektasikan lumayan banget cium kaya bau susu vanilla terus ada bau coconut yg cium dan ada bau creamy gitu kaya lagi makan kue aku pribadi lebih suka bau top daripada padahal aku lebih suka bau vanilla daripada floral tp ya gapapa lah buat daily masih cocok cocok aja btw bau ngingetin sama bau pantai relaxing bgt terima kasih hmns redheart
"Barangnya sampai lebih cepat dari perkiraan. Packaging aman jd botolnya ga pecah dan ga ada bocor. Setelah diperhatiin ternyata ada bekas cat di botol yg ga bisa ilang, jadi mengurangi kecantikan botolnya. Tutupnya juga kurang mulus, ada scratchnya sedikit. Mungkin lain kali bisa diperhatikan lagi. Wanginya sih oke banget suka ❤",4,sampai lebih cepat dari kira packaging aman jd ga pecah dan ga ada bocor telah diperhatiin nyata ada bekas cat di botol yg ga bisa ilang jadi kurang cantik juga kurang mulus ada sedikit mungkin lain kali bisa perhati lagi sih oke banget suka redheart
"Barangnya sesuai pesanan, wanginya aku banget, dpt voucher pas beli starter kit Tapi agak komplein sm ekspedisi nih, pake free ongkir dr si ce*at sih tp smp rmh tu packing penyok, padahal ada ban fragile n isinya tertulis parfum 😪, cemas banget botol pecah apalagi pas buka kok rasa2 baunya rembes.. Untungnya aman gk pecah, mgk krn dalamnya ada bubble wrap walau tidak tebal dan kotak dlmnya yg bkn gk gerak.. anyway thanks",4,sesuai pesan aku banget dpt voucher pas beli starter kit tapi agak komplein sm ekspedisi nih pake free ongkir dr si ceat sih tp smp rmh tu packing penyok padahal ada ban fragile n tulis parfum sleepyface cemas banget botol pecah apalagi pas buka kok rasa rembes aman gk pecah mgk krn ada bubble wrap walau tidak tebal dan kotak yg bkn gk gerak anyway thanks
packaging baik dilapis 2...respon lumayan n brg cpt sqmpai...btw parfumny enak n cocok buat cwe,4,packaging baik lap respon lumayan n brg cpt sqmpai btw parfumny enak n cocok buat cwe
"sangat excited karena pernah beli decant nya dan memutuskan buat beli full bottle. wanginya mengingatkan kelapa dan sedikit vanila. entah kenapa seperti ada sedikiiiiit yg beda sama yg versi decant, kebetulan masih ada jadi bisa aku bandingin wanginya. ketahanan dikulitku kurang sih, mesti reapply kalo mo kecium wangi terus. over all tidak mengecewakan. thanks hmns.",4,sangat excited karena pernah beli decant dan putus buat beli full bottle ingat kelapa dan sedikit vanila entah kenapa seperti ada sedikit yg beda sama yg versi decant betul masih ada jadi bisa aku bandingin tahan kulit kurang sih mesti reapply kalo mo cium wangi terus over all tidak kecewa thanks hmns
"Pengiriman cepet bgt, plus dapet sample produk Farhampton, thanks👍🏻😁",4,kirim cepet bgt plus dapet sample produk farhampton thanks thumbsuplightskintone beamingfacewithsmilingeyes
"Baunya kalem(yang kasar cuma semprotan awal), creamy, agak manis, dan kayak bau bedak(powdery gitu).",3,kalemyang kasar cuma semprot awal creamy agak manis dan kayak bau bedakpowdery gitu
"Aromanya terlalu sweet, tp tergantung selera sih Kebetulan sy ngga trll suka dgn aroma sweet yg strong",4,terlalu sweet tp gantung selera sih betul sy ngga trll suka dgn aroma sweet yg strong
pesanan tiba dengan selamat. Respon seller cepat. wangi parfum terlalu manis buat saya. tapi secara keseluruhan bagus...,4,pesan tiba dengan selamat respon seller cepat wangi parfum terlalu manis buat saya tapi cara seluruh bagus
"saya alergi parfum ini, dipakai beberapa minggu muncul reaksi kulit iritasi😵😵😵",1,saya alergi parfum ini pakai beberapa minggu muncul reaksi kulit iritasi facewithcrossedouteyes facewithcrossedouteyes facewithcrossedouteyes
"ini parfum pertamaku yg serius bgt beli parfum. wanginya bikin kaget diawal, maniiss banget kaya cake vanilla/dessert/es krim vanilla, jadi kurang sreg. tapi setelah 5jam pemakaian, manisnya ilang jadi seger fresh gitu lebih masuk dihidungku🥺. aku bukan yg tau nama wangi parfum ya, tapi dihidungku yg awam wanginya gitu. overall enak si wanginya, tapi lagi eyeing wangi yg lain, alpha mungkin, mumpung ada voucher🤣",4,ini parfum pertama yg serius bgt beli parfum bikin kaget awal maniiss banget kaya cake vanilladessertes krim vanilla jadi kurang sreg tapi telah jam pakai ilang jadi seger fresh gitu lebih masuk hidung pleadingface aku bukan yg tau nama wangi parfum ya tapi hidung yg awam gitu overall enak si tapi lagi eyeing wangi yg lain alpha mungkin mumpung ada voucher rollingonthefloorlaughing
"Harum, baru ditest untuk suasana malam dan hujan lumayan cocok, belum untuk siang. Ketahanannya kurang sih, hanya sekitar 4 jam di kulitku",4,harum baru ditest untuk suasana malam dan hujan lumayan cocok belum untuk siang kurang sih sekitar jam di kulit
"Saya lumayan kecewa dengan EoS karena review dimana2 sangat baik. Secara WANGI SANGAT ENAK sesuai yang orang2 katakan namun buat saya untuk di batch ini (yang di photo) SILLAGE dan LONGEVITY-NYA SANGAT PAYAH. Saya semprot sebelum pergi dan kurang lebih hanya tahan 2 jam sebelum wanginya ilang. Saya memiliki ekspektasi yang tinggi untuk produk HMNS karena saya juga punya Alpha yang performa parfumnya sangat baik dari segi wangi, sillage dan longevitynya.",1,saya lumayan kecewa dengan eos karena review mana sangat baik cara wangi sangat enak sesuai yang orang kata namun buat saya untuk di batch ini yang di photo sillage dan sangat payah saya semprot belum pergi dan kurang lebih tahan jam belum ilang saya milik ekspektasi yang tinggi untuk produk hmns karena saya juga alpha yang performa sangat baik dari segi wangi sillage dan
"Hemm.. expectation karene judulnya essence of the sun, ngarepin yang seger dan dry down nya manis. Tapi ini udah spray pertama udah manis. Semoga ngga clingi pas siang. Tapi jaminan awet karena tipenya lebih ke manis aroma nya.",4,hemm expectation karene essence of the sun ngarepin yang seger dan dry down manis tapi ini udah spray pertama udah manis moga ngga clingi pas siang tapi jamin awet karena lebih ke manis aroma
"Bau vanillanya kuat banget pas awal, cuma lama-lama jadi lebih enak. Impresi awal baunya agak aneh tapi lama-lama jadi ketagihan juga buat pakai harian. Untuk kualitas packaging bagus banget!",4,bau kuat banget pas awal cuma lamalama jadi lebih enak impresi awal agak aneh tapi lamalama jadi tagih juga buat pakai hari untuk kualitas packaging bagus banget
"Kurang suka dengan baunya, tdk sesuai ekspektasi dari namanya huhuhu",3,kurang suka dengan tdk sesuai ekspektasi dari huhuhu
botol saya agak lecet sedikit. wanginya tahan cukup lama👍,3,botol saya agak lecet sedikit tahan cukup lama thumbsup
"pengiriman cepat, barang diterim dengan baik. Saranku kalau mau yang fruity floral pilih orgasm, tp kalau mau vanilla yang calm pilih eos",4,kirim cepat barang rim dengan baik saran kalau mau yang fruity floral pilih orgasm tp kalau mau vanilla yang calm pilih eos
"ketahanan aromanya mengecewakan, mungkin tidak cocok dikulit saya, 5 menit sudah hilang aromanya:(",1,tahan kecewa mungkin tidak cocok kulit saya menit sudah hilang
"Syg bgt bru 1x dipake, parfume taro ditas ternyata copot tutupnya dan habis smua gak berisa. Kayaknya packaging hrs lbh diperhatikan ya. Krg kuat gampang copot",3,syg bgt bru x dipake parfume taro tas nyata copot dan habis smua gak isa packaging hrs lbh perhati ya krg kuat gampang copot
"kirain bakalan dikasi free sample😁 menurut aku, wanginya vanila bgt",4,kirain bakal kasi free sample beamingfacewithsmilingeyes turut aku vanila bgt
ok tapi ga sewangi tester nya..yang tester harum banget + tahan lama,4,ok tapi ga wang tester nyayang tester harum banget tahan lama
